,Timestamp,Kategori Anda,Kategori Umur Anda,CaRek Pilihan,Alasan Memilih CaRek,Harapan Anda
1300,9/3/2019 18:55:51,Pegawai / Tendik,> 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,Lebih maju dan kuat
1303,9/3/2019 18:59:29,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1304,9/3/2019 19:00:39,Alumni,> 40 th,Ary Setiaji Prihatmanto (STEI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,menjadikan ranking ITB naik di dunia internasional dgn memanfaatkan teknologi dan metode pembelajaran yg up to date
1305,9/3/2019 19:02:56,Pegawai / Tendik,25 - 40 th,Ary Setiaji Prihatmanto (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1306,9/3/2019 19:03:05,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",Pak Acep bisa membawa ITB ke ranah internasional. Mahasiswa2nya sudah membuktikan hal tersebut.
1309,9/3/2019 19:05:57,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Akhlak dan budi pekerti,itb akan lebih maju dibidang.ilmu pengetahuan dan teknologi serta lebih humanis
1310,9/3/2019 19:08:29,Alumni,> 40 th,Ary Setiaji Prihatmanto (STEI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Menjadi jembatan bagi generasi mendatang yang siap dengan tantangan jaman yg akan dihadapi
1311,9/3/2019 19:08:44,Mahasiswa,< 25 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,
1312,9/3/2019 19:12:26,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
1313,9/3/2019 19:12:51,Alumni,< 25 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
1314,9/3/2019 19:14:19,Mahasiswa,< 25 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),semogaa semakin baikk
1315,9/3/2019 19:15:49,Mahasiswa,> 40 th,Deddy Kurniadi (FTI-TF),Karakter kepemimpinan dan leadership,
1316,9/3/2019 19:18:00,Mahasiswa,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,Semoga menang
1317,9/3/2019 19:18:36,Umum,25 - 40 th,Khairurrijal (FMIPA-FI),Kecerdasan dan keberanian utk kemajuan ITB,
1318,9/3/2019 19:19:00,Alumni,25 - 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk meningkatkan ranking ITB,
1319,9/3/2019 19:19:23,Umum,25 - 40 th,Khairurrijal (FMIPA-FI),Karakter kepemimpinan dan leadership,
1320,9/3/2019 19:20:20,Pegawai / Tendik,25 - 40 th,Megawati Santoso (FMIPA-KI),Kecerdasan dan keberanian utk kemajuan ITB,
1321,9/3/2019 19:24:36,Mahasiswa,< 25 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,Mantul
1322,9/3/2019 19:27:35,Mahasiswa,< 25 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
1323,9/3/2019 19:30:01,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
1324,9/3/2019 19:36:18,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),
1325,9/3/2019 19:43:56,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Muda dan berenergi,
1326,9/3/2019 19:48:25,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),Mas Tutuka membawa ITB dalam kancah internasional
1327,9/3/2019 19:49:22,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Muda dan berenergi,
1328,9/3/2019 19:52:06,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,
1329,9/3/2019 19:56:02,Mahasiswa,< 25 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,Semoga rektor ITB yang terpilih dapat membawa kebaikan bagi banyak orang
1330,9/3/2019 19:56:05,Mahasiswa,< 25 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),
1331,9/3/2019 19:56:56,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,ITB menjadi perguruan tinggi kelas dunia
1332,9/3/2019 19:58:46,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Akhlak dan budi pekerti,
1333,9/3/2019 19:58:50,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
1334,9/3/2019 20:00:24,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,ITB semakin maju
1338,9/3/2019 20:06:37,Pegawai / Tendik,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
1339,9/3/2019 20:08:04,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,ITB makin jaya
1341,9/3/2019 20:14:55,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
1347,9/3/2019 20:25:50,Alumni,25 - 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,"itb makin maju, dan ada presiden RI yg alumni ITB lagi"
1348,9/3/2019 20:36:21,Umum,25 - 40 th,Khairurrijal (FMIPA-FI),"Emansipasi, kesetaraan dan kebhinekaan",
1349,9/3/2019 20:40:41,Mahasiswa,< 25 th,Edwan Kardena (FTSL),Akhlak dan budi pekerti,
1350,9/3/2019 20:40:46,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,
1351,9/3/2019 20:45:55,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB semakin berkibar ke dunia international
1352,9/3/2019 20:46:04,Umum,> 40 th,Suhono Harso Supangkat (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),Dapat menjadi PT yg terdepan di dalam inovasi teknologi
1353,9/3/2019 20:48:28,Mahasiswa,< 25 th,Edwan Kardena (FTSL),Kecerdasan dan keberanian utk kemajuan ITB,yang terbaik untuk ITB
1354,9/3/2019 20:48:48,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Kecerdasan dan keberanian utk kemajuan ITB,"Rektor ITB harus yang berkarir di dunia pendidikan tinggi di kampus ITB, bukan alumni dari sebrang jalan"
1355,9/3/2019 20:50:13,Mahasiswa,< 25 th,Edwan Kardena (FTSL),Akhlak dan budi pekerti,
1357,9/3/2019 20:57:59,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,Semoga prof Aji Jadi rektor beneran
1358,9/3/2019 21:00:07,Mahasiswa,< 25 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
1359,9/3/2019 21:00:37,Alumni,> 40 th,Andang Bachtiar (Direktur Aeksplorasi ),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB makin dikenal di lingkungan riset internasional
1361,9/3/2019 21:08:06,Alumni,25 - 40 th,Edwan Kardena (FTSL),Kecerdasan dan keberanian utk kemajuan ITB,ITB Juara!
1363,9/3/2019 21:29:07,Umum,25 - 40 th,Khairurrijal (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Semoga carek y terpilih bisa membawa perubahan ITB kearah y lebih baik untuk Indonesia y semakin berkualitas. 
1364,9/3/2019 21:30:28,Umum,> 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1365,9/3/2019 21:46:08,Umum,25 - 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,
1377,9/3/2019 22:02:57,Alumni,< 25 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,
1382,9/3/2019 22:15:07,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,Itb bisa leih maju dan berani ber inovasi
1395,9/3/2019 22:24:45,Dosen,> 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),amanah dan berdedikasi
1400,9/3/2019 22:32:27,Mahasiswa,< 25 th,Edwan Kardena (FTSL),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri","Dengan terpilihnya Beliau sbg rektor ITB nanti, semoga dapat membawa Unit Rebana ITB menjadi lebih maju"
1401,9/3/2019 22:45:24,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,Saya mengenal beliau (Guru Besar) sudah sejak dr lama dan memahami bagaimana dedikasi dan kerja keras beliau terhadap kemajuan dan perkembangan studi di ITB secara umum dalam tingkat fakultas dan secara khusus di program studi. Beliau sangat komunikatif dan memiliki nilai2 leadership yang sangat kentara di samping kompetensi nya sebagai seorang akademisi.
1402,9/3/2019 22:56:36,Pegawai / Tendik,> 40 th,Sigit Puji Santosa (FTMD),Keberhasilan dan prestasi,Bisa lebih baik
1403,9/3/2019 23:01:04,Mahasiswa,< 25 th,Edwan Kardena (FTSL),Karakter kepemimpinan dan leadership,ITB yang lebih baik
1404,9/3/2019 23:13:22,Umum,25 - 40 th,Sigit Puji Santosa (FTMD),Kecerdasan dan keberanian utk kemajuan ITB,Semoga bsa memajukan Indonesia khususnya ITB
1405,9/3/2019 23:14:32,Umum,25 - 40 th,Sigit Puji Santosa (FTMD),Kecerdasan dan keberanian utk kemajuan ITB,Semoga bsa memajukan Indonesia khususnya ITB
1406,9/4/2019 0:07:15,Umum,25 - 40 th,Suhono Harso Supangkat (STEI),Keberhasilan dan prestasi,
1407,9/4/2019 0:21:51,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),"Akhlak, Budi Pekerti, Kecerdasan, Karakter, Kejujuran, Integritas, Perduli Kampus, Terbukti Kepemimpinan di IATMI, Menyatukan Alumni  Pendanaan dan Penataan Riset",ITB 15 terbaik dunia
1408,9/4/2019 0:30:50,Mahasiswa,< 25 th,Sumarsono (CEO PT xxx),Kapabilitas ybs utk meningkatkan ranking ITB,
1409,9/4/2019 1:05:25,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
1410,9/4/2019 2:16:38,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,membawa ITB lebih maju bersaing di tingkat dunia
1411,9/4/2019 2:38:44,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),"Akhlak, Budi Pekerti, Integritas, Karakter Kepemimpinan terbukti di IATMI), Kepedulian Kampus, Menyatukan Alumni, Penataan Riset dan Medatangkan Pendanaan, Visi Menuju Kampus 4.0 dan 15 besar Dunia",
1412,9/4/2019 3:19:44,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,Semoga keberkahan selalu menyelimuti Pak. Acep Purqon
1413,9/4/2019 4:23:39,Dosen,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1414,9/4/2019 4:24:11,Mahasiswa,< 25 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,
1415,9/4/2019 4:24:18,Dosen,> 40 th,Acep Purqon (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1416,9/4/2019 4:24:42,Mahasiswa,25 - 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1417,9/4/2019 4:25:23,Mahasiswa,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1418,9/4/2019 4:25:47,Alumni,25 - 40 th,Kuntoro Pinardi  (Konsultan),Sesuai dengan kriteria kekinian (Rektor 4.0),Sukses utk itb
1419,9/4/2019 4:25:55,Alumni,< 25 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,
1420,9/4/2019 4:26:16,Alumni,25 - 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,
1421,9/4/2019 4:26:39,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,
1422,9/4/2019 4:27:05,Umum,< 25 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1423,9/4/2019 4:27:32,Umum,25 - 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1424,9/4/2019 4:27:52,Umum,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1430,9/4/2019 4:42:50,Pegawai / Tendik,25 - 40 th,Sigit Puji Santosa (FTMD),Akhlak dan budi pekerti,Semoga ITB dibawah kepemimpinan sigit puji santoso semakin kokoh dan jaya dengan landasan keiman dan ketakwaan kepada Tuhan YME.
1431,9/4/2019 4:47:48,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,ITB numero uno
1432,9/4/2019 5:03:53,Umum,25 - 40 th,Sigit Puji Santosa (FTMD),Keberhasilan dan prestasi,Membawa ITB jauh lebih baik jg membawa harum kota pacitan
1433,9/4/2019 5:43:51,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,
1434,9/4/2019 5:47:48,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,Acep
1435,9/4/2019 5:54:59,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,Semoga ITB terus berkembang menjadi lebih baik
1436,9/4/2019 6:00:16,Mahasiswa,< 25 th,Edwan Kardena (FTSL),Akhlak dan budi pekerti,
1437,9/4/2019 6:01:48,Alumni,> 40 th,Andang Bachtiar (Direktur Aeksplorasi ),Kecerdasan dan keberanian utk kemajuan ITB,
1441,9/4/2019 6:11:41,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
1442,9/4/2019 6:21:21,Umum,> 40 th,Acep Purqon (FMIPA-FI),Akhlak dan budi pekerti,
1443,9/4/2019 6:23:03,Umum,> 40 th,Suhono Harso Supangkat (STEI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB menjadi lokomotif mencetak lulusan yg produktif dan visioner terhadap ide ide baru untuk bisa me respin industri 4.0
1444,9/4/2019 6:27:53,Umum,> 40 th,Tutuka Ariaji (FTTM-TM),Muda dan berenergi,Semoga terpilih
1445,9/4/2019 6:43:33,Alumni,> 40 th,Miming Miharja (SAPPK-PL),Kapabilitas ybs utk memajukan riset dan industri RI,Menaikkan ranking dan sumbangsih untuk masyarakat Indonesia
1446,9/4/2019 6:55:13,Alumni,< 25 th,Tutuka Ariaji (FTTM-TM),Akhlak dan budi pekerti,
1447,9/4/2019 7:29:43,Umum,> 40 th,Sigit Puji Santosa (FTMD),Muda dan berenergi,
1448,9/4/2019 7:30:59,Pegawai / Tendik,> 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1455,9/4/2019 7:46:36,Pegawai / Tendik,25 - 40 th,Dicky Rezady Munaf (FSRD),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,
1457,9/4/2019 8:10:03,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,ITB menjadi lebih maju
1458,9/4/2019 8:13:47,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Akhlak dan budi pekerti,ITB lebih baik
1459,9/4/2019 8:22:34,Umum,> 40 th,Ary Setiaji Prihatmanto (STEI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Semoga membawa ITB kearah kemajuan dalam bidang penerapan teknologi
1460,9/4/2019 8:27:47,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,
1462,9/4/2019 8:30:02,Alumni,> 40 th,Ary Setiaji Prihatmanto (STEI),Muda dan berenergi,
1464,9/4/2019 8:33:18,Dosen,> 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Kedepan ITB lebih maju dan maju lagi
1465,9/4/2019 8:34:10,Alumni,< 25 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
1466,9/4/2019 8:41:55,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Bisa manjadi seorang yang membanggakan bagi ppi04
1467,9/4/2019 8:43:11,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Kecerdasan dan keberanian utk kemajuan ITB,Semoga ITB semakin maju dan mandiri dengan Rektor Deddy Kurniadi
1468,9/4/2019 8:47:25,Dosen,25 - 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,Semoga bisa membawa ITB menjadi pusat peradaban dan kebudayaan untuk kesejahteraan dan kemajuan bangsa Indonesia. 
1470,9/4/2019 8:54:47,Dosen,> 40 th,Rangga Handika (Pengusaha),Muda dan berenergi,
1471,9/4/2019 9:00:18,Umum,> 40 th,Acep Purqon (FMIPA-FI),Keberhasilan dan prestasi,
1472,9/4/2019 9:05:52,Umum,> 40 th,Acep Purqon (FMIPA-FI),Kecerdasan dan keberanian utk kemajuan ITB,Semoga beliau yang terpilih amanah 
1473,9/4/2019 9:08:06,Umum,> 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1474,9/4/2019 9:11:51,Umum,> 40 th,Acep Purqon (FMIPA-FI),Akhlak dan budi pekerti,
1475,9/4/2019 9:13:52,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,
1476,9/4/2019 9:32:27,Mahasiswa,< 25 th,Khairurrijal (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Bang rizal bisa membawa ITB lebih baik dan kekinian
1477,9/4/2019 9:32:35,Dosen,> 40 th,Dicky Rezady Munaf (FSRD),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
1478,9/4/2019 9:36:12,Umum,> 40 th,Acep Purqon (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1479,9/4/2019 9:36:22,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Akhlak dan budi pekerti,
1480,9/4/2019 9:36:43,Mahasiswa,< 25 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,
1481,9/4/2019 9:44:10,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Akhlak dan budi pekerti,Joss
1482,9/4/2019 9:44:49,Mahasiswa,< 25 th,Khairurrijal (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Mantap A'
1483,9/4/2019 9:45:34,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,Jadikan
1484,9/4/2019 9:46:14,Umum,> 40 th,Khairurrijal (FMIPA-FI),Kecerdasan dan keberanian utk kemajuan ITB,
1485,9/4/2019 9:46:46,Pegawai / Tendik,> 40 th,Khairurrijal (FMIPA-FI),Karakter kepemimpinan dan leadership,
1486,9/4/2019 9:47:23,Umum,> 40 th,Khairurrijal (FMIPA-FI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
1487,9/4/2019 9:47:50,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk meningkatkan ranking ITB,
1488,9/4/2019 9:48:31,Umum,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk meningkatkan ranking ITB,
1489,9/4/2019 9:49:12,Mahasiswa,25 - 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1491,9/4/2019 9:58:15,Umum,> 40 th,Acep Purqon (FMIPA-FI),Karakter kepemimpinan dan leadership,
1492,9/4/2019 10:00:51,Alumni,25 - 40 th,Khairurrijal (FMIPA-FI),Muda dan berenergi,Dengan energi muda aa rizal akan menambah energi bagi ITB
1493,9/4/2019 10:03:42,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Akhlak dan budi pekerti,
1494,9/4/2019 10:05:40,Umum,> 40 th,Khairurrijal (FMIPA-FI),Kecerdasan dan keberanian utk kemajuan ITB,Salut dengan keberanian pak rijal maju dalam pertarungan.  Semoga sukses
1495,9/4/2019 10:10:38,Mahasiswa,25 - 40 th,Khairurrijal (FMIPA-FI),Akhlak dan budi pekerti,ITB Masa depan is the best
1496,9/4/2019 10:10:47,Pegawai / Tendik,25 - 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1497,9/4/2019 10:11:24,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Akhlak dan budi pekerti,
1498,9/4/2019 10:11:55,Mahasiswa,25 - 40 th,Khairurrijal (FMIPA-FI),Akhlak dan budi pekerti,ITB in the future... be the best
1499,9/4/2019 10:21:09,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,ITB lebih maju
1500,9/4/2019 10:23:29,Umum,25 - 40 th,Khairurrijal (FMIPA-FI),Kecerdasan dan keberanian utk kemajuan ITB,Pemimpin yang terpilih hendaklah tegas dan mampu melakukan pemerataan kualitas prodi
1501,9/4/2019 10:24:04,Umum,> 40 th,Acep Purqon (FMIPA-FI),Akhlak dan budi pekerti,mengembalikan itb sebagai kiblat teknologi indonesia
1502,9/4/2019 10:24:58,Umum,> 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,
1503,9/4/2019 10:31:18,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB makin jaya
1504,9/4/2019 10:51:18,Pegawai / Tendik,> 40 th,Khairurrijal (FMIPA-FI),Karakter kepemimpinan dan leadership,ITB menjadi lebih baik
1505,9/4/2019 10:52:18,Alumni,> 40 th,Teti Amiati Argo (SAPPK),Karakter kepemimpinan dan leadership,ITB bekerja dgn tridharma perguruan tinggi
1507,9/4/2019 11:02:48,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Muda dan berenergi,
1508,9/4/2019 11:13:36,Dosen,25 - 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,semoga sukses
1509,9/4/2019 11:26:42,Umum,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1510,9/4/2019 11:28:19,Umum,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1524,9/4/2019 13:11:59,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,Jujur-adil dan no. 4 TOP
1525,9/4/2019 13:15:03,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,"Jujur, adil dan no.4 TOP"
1526,9/4/2019 13:20:17,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,Prosenya berjalan jujur dan adil nomor 4 top deh
1527,9/4/2019 13:24:46,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),Live Long And Prosper
1531,9/4/2019 14:06:00,Alumni,< 25 th,Emir Mauludi Husni (STEI),Keberhasilan dan prestasi,
1533,9/4/2019 14:09:52,Pegawai / Tendik,> 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,"Jika terpilih kelak, semoga ITB akan maju dan memperhatikan kesejahteraan pegawai"
1535,9/4/2019 14:11:25,Mahasiswa,< 25 th,Emir Mauludi Husni (STEI),Keberhasilan dan prestasi,Semoga menjadi yang terbaik
1537,9/4/2019 14:15:49,Pegawai / Tendik,> 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,
1538,9/4/2019 14:16:07,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Kapabilitas ybs utk meningkatkan ranking ITB,ITB akan semakin maju dan dikenal dibawah kepemimpinan Deddy Kurniadi
1539,9/4/2019 14:18:36,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Kapabilitas ybs utk meningkatkan ranking ITB,Semoga ITB semakin mandiri dan menjadi top 10 university di dunia
1540,9/4/2019 14:21:02,Umum,> 40 th,Emir Mauludi Husni (STEI),Akhlak dan budi pekerti,
1541,9/4/2019 14:33:09,Mahasiswa,< 25 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,
1545,9/4/2019 14:35:28,Pegawai / Tendik,25 - 40 th,Emir Mauludi Husni (STEI),Muda dan berenergi,
1546,9/4/2019 14:41:55,Alumni,25 - 40 th,Dewi Larasati (SAPPK),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
1547,9/4/2019 14:42:20,Pegawai / Tendik,25 - 40 th,Emir Mauludi Husni (STEI),Kapabilitas ybs utk memajukan riset dan industri RI,
1548,9/4/2019 14:43:23,Umum,< 25 th,Emir Mauludi Husni (STEI),Keberhasilan dan prestasi,Semoga bisa amanah.
1550,9/4/2019 14:45:39,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,Semoga ITB makin maju sampai internasional
1551,9/4/2019 14:46:48,Alumni,25 - 40 th,Dewi Larasati (SAPPK),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Bu dewi the best
1552,9/4/2019 14:48:40,Umum,< 25 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,Semoga menjadi rektor yg amanah
1554,9/4/2019 14:50:42,Alumni,25 - 40 th,Dewi Larasati (SAPPK),Kecerdasan dan keberanian utk kemajuan ITB,
1555,9/4/2019 14:51:22,Mahasiswa,25 - 40 th,Dewi Larasati (SAPPK),Sesuai dengan kriteria kekinian (Rektor 4.0),
1556,9/4/2019 14:53:14,Alumni,25 - 40 th,Dewi Larasati (SAPPK),Sesuai dengan kriteria kekinian (Rektor 4.0),
1558,9/4/2019 14:56:04,Mahasiswa,25 - 40 th,Dewi Larasati (SAPPK),"Emansipasi, kesetaraan dan kebhinekaan",Berharap ada inovasi perbaharuan di seluruh aspek 
1559,9/4/2019 15:04:16,Umum,25 - 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,
1560,9/4/2019 15:04:46,Umum,25 - 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,
1561,9/4/2019 15:06:37,Alumni,25 - 40 th,Dewi Larasati (SAPPK),Kecerdasan dan keberanian utk kemajuan ITB,
